TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,IN,98,8,QT,,2010,28457,0,0,1,X,10,2024
1,KS,01,5,,XA,1220,41069,0,934,1,X,10,2024
1,KS,01,5,CO,,2010,106875,0,0,1,1,10,2024
1,KS,01,5,MI,,2010,76800,0,0,1,0,10,2024
1,KS,01,5,TM,,2010,31000,0,0,1,0,10,2024
1,KS,02,5,,XA,1220,103380,0,1022,1,X,10,2024
1,KS,02,5,,XC,1220,52586,0,1148,1,X,10,2024
1,KS,02,5,,XO,1220,4408450,0,51593,1,X,10,2024
1,KS,02,5,BS,,2010,66756,0,0,1,0,10,2024
1,KS,02,5,CH,,2010,7998736,0,0,1,0,10,2024
1,KS,02,5,CH,,2010,104781,0,0,1,1,10,2024
1,KS,02,5,CO,,2010,402587,0,0,1,0,10,2024
1,KS,02,5,DF,,2010,5858750,0,0,1,0,10,2024
1,KS,02,5,DF,,2010,266279,0,0,1,1,10,2024
1,KS,02,5,DG,,2010,428339,0,0,1,0,10,2024
1,KS,02,5,GT,,2010,140139,0,0,1,0,10,2024
1,KS,02,5,JA,,2010,1382272,0,0,1,0,10,2024
1,KS,02,5,MO,,2010,1616248,0,0,1,0,10,2024
1,KS,02,5,MX,,2010,2638532,0,0,1,0,10,2024
1,KS,02,5,MX,,2010,150851,0,0,1,1,10,2024
1,KS,02,5,NL,,2010,4229840,0,0,1,0,10,2024
1,KS,02,5,NL,,2010,170013,0,0,1,1,10,2024
1,KS,02,5,PU,,2010,943417,0,0,1,0,10,2024
1,KS,02,5,PU,,2010,137172,0,0,1,1,10,2024
1,KS,02,5,QR,,2010,144054,0,0,1,0,10,2024
1,KS,02,5,QT,,2010,85875,0,0,1,0,10,2024
1,KS,02,5,SI,,2010,4495527,0,0,1,0,10,2024
1,KS,02,5,SO,,2010,365110,0,0,1,0,10,2024
1,KS,02,5,TB,,2010,402585,0,0,1,0,10,2024
1,KS,02,5,TB,,2010,170769,0,0,1,1,10,2024
1,KS,02,5,TM,,2010,272746,0,0,1,0,10,2024
1,KS,02,5,YU,,2010,2672645,0,0,1,0,10,2024
1,KS,02,8,SI,,2010,9317471,0,0,1,X,10,2024
1,KS,04,5,,XO,1220,393464,0,6905,1,X,10,2024
1,KS,04,5,AG,,2010,78887,0,0,1,0,10,2024
1,KS,04,5,CH,,2010,233963,0,0,1,0,10,2024
1,KS,04,5,DG,,2010,5360422,0,0,1,0,10,2024
1,KS,04,5,MX,,2010,827672,0,0,1,0,10,2024
1,KS,04,5,PU,,2010,5405817,0,0,1,0,10,2024
1,KS,05,5,,XA,1220,33646,0,660,1,X,10,2024
1,KS,05,5,,XC,1220,131218,0,1662,1,X,10,2024
1,KS,05,5,,XM,1220,34827,0,676,1,X,10,2024
1,KS,05,5,,XO,1220,358324,0,6790,1,X,10,2024
1,KS,05,5,,XS,1220,110437,0,1065,1,X,10,2024
1,KS,05,5,AG,,2010,57960,0,0,1,1,10,2024
1,KS,05,5,CH,,2010,331108,0,0,1,0,10,2024
1,KS,05,5,CH,,2010,104711,0,0,1,1,10,2024
1,KS,05,5,CM,,2010,61098,0,0,1,0,10,2024
1,KS,05,5,GT,,2010,110000,0,0,1,0,10,2024
1,KS,05,5,JA,,2010,151516,0,0,1,0,10,2024
1,KS,05,5,MX,,2010,82565,0,0,1,0,10,2024
1,KS,05,5,NL,,2010,1139759,0,0,1,0,10,2024
1,KS,05,5,NL,,2010,234619,0,0,1,1,10,2024
1,KS,05,5,TL,,2010,66240,0,0,1,0,10,2024
1,KS,05,8,NL,,2010,50564,0,0,1,X,10,2024
1,KS,07,5,,XC,1220,103120,0,3975,1,X,10,2024
1,KS,07,5,,XO,1220,10585,0,407,1,X,10,2024
1,KS,07,6,,XC,1220,1371614,0,52874,1,X,10,2024
1,KS,08,5,QT,,2010,53731,0,0,1,0,10,2024
1,KS,09,3,,XQ,1220,2744,862,44,1,X,10,2024
1,KS,10,1,XX,,2010,13120000,41000000,0,1,0,10,2024
1,KS,10,5,,XM,1220,4005,0,21,1,X,10,2024
1,KS,10,6,AG,,2010,32686253,0,0,1,0,10,2024
1,KS,10,6,BC,,2010,891103,0,0,1,0,10,2024
1,KS,10,6,CO,,2010,1792152,0,0,1,0,10,2024
1,KS,10,6,DF,,2010,1949825,0,0,1,0,10,2024
1,KS,10,6,DG,,2010,2154825,0,0,1,0,10,2024
1,KS,10,6,JA,,2010,12788425,0,0,1,0,10,2024
1,KS,10,6,MX,,2010,7994210,0,0,1,0,10,2024
1,KS,10,6,SL,,2010,2070439,0,0,1,0,10,2024
1,KS,10,6,SO,,2010,4275488,0,0,1,0,10,2024
1,KS,11,1,XX,,2010,327283,635810,0,1,1,10,2024
1,KS,11,5,,XC,1220,112909,0,6905,1,X,10,2024
1,KS,11,5,,XM,1220,77874,0,2632,1,X,10,2024
1,KS,11,5,,XO,1220,255297,0,8193,1,X,10,2024
1,KS,11,5,,XO,1220,63283,0,2834,2,X,10,2024
1,KS,11,5,DF,,2010,12639,0,0,1,0,10,2024
1,KS,11,5,MX,,2010,333974,0,0,2,0,10,2024
1,KS,11,5,NL,,2010,224164,0,0,1,0,10,2024
1,KS,11,5,OT,,2010,9530,0,0,1,0,10,2024
1,KS,11,5,QT,,2010,9138,0,0,1,0,10,2024
1,KS,11,6,GT,,2010,1209898,0,0,1,0,10,2024
1,KS,11,6,NL,,2010,48164,0,0,1,0,10,2024
1,KS,11,6,PU,,2010,702007,0,0,1,0,10,2024
1,KS,11,6,QT,,2010,2504940,0,0,1,0,10,2024
1,KS,12,6,HG,,2010,4040893,0,0,1,0,10,2024
1,KS,12,6,NL,,2010,25565807,0,0,1,0,10,2024
1,KS,13,5,,XO,1220,102254,0,3612,2,X,10,2024
1,KS,13,5,MX,,2010,16088,0,0,1,0,10,2024
1,KS,15,5,,XO,1220,499594,0,9915,1,X,10,2024
1,KS,15,5,DF,,2010,20851,0,0,1,0,10,2024
1,KS,15,5,NL,,2010,39299,0,0,1,0,10,2024
1,KS,15,6,DF,,2010,1075733,0,0,1,0,10,2024
1,KS,15,6,GT,,2010,62876,0,0,1,1,10,2024
1,KS,15,6,HG,,2010,206359,0,0,1,0,10,2024
1,KS,15,6,JA,,2010,1533950,0,0,1,0,10,2024
1,KS,15,6,MI,,2010,1296614,0,0,1,0,10,2024
1,KS,15,6,MX,,2010,1298562,0,0,1,0,10,2024
1,KS,15,6,NL,,2010,276032,0,0,1,0,10,2024
1,KS,15,6,QT,,2010,61378,0,0,1,1,10,2024
1,KS,16,5,,XC,1220,29148,0,145,1,X,10,2024
1,KS,16,5,,XM,1220,749433,0,12200,1,X,10,2024
1,KS,16,5,,XO,1220,116777,0,2234,1,X,10,2024
1,KS,17,5,,XM,1220,2572,0,45,1,X,10,2024
1,KS,17,5,,XO,1220,123494,0,1966,1,X,10,2024
1,KS,18,5,,XO,1220,456432,0,4827,1,X,10,2024
1,KS,18,5,DF,,2010,56962,0,0,1,0,10,2024
1,KS,19,5,,XC,1220,194645,0,2431,1,X,10,2024
1,KS,19,5,,XM,1220,22055,0,3715,1,X,10,2024
1,KS,19,5,,XO,1220,1112379,0,34789,1,X,10,2024
1,KS,19,5,,XS,1220,40141,0,397,1,X,10,2024
1,KS,19,5,DF,,2010,11624,0,0,1,0,10,2024
1,KS,19,5,MX,,2010,45899,0,0,1,0,10,2024
1,KS,19,5,NL,,2010,2503,0,0,1,0,10,2024
1,KS,19,5,QT,,2010,383602,0,0,1,0,10,2024
1,KS,20,5,,XM,1220,58241,0,1279,1,X,10,2024
1,KS,20,5,,XO,1220,2890909,0,38294,1,X,10,2024
1,KS,20,5,,XS,1220,71838,0,803,1,X,10,2024
1,KS,20,5,NL,,2010,16150,0,0,1,0,10,2024
1,KS,21,5,,XA,1220,2804,0,55,1,X,10,2024
1,KS,21,5,,XC,1220,119222,0,2335,1,X,10,2024
1,KS,21,5,,XM,1220,2583,0,56,1,X,10,2024
1,KS,21,5,,XM,1220,2967,0,61,2,X,10,2024
1,KS,21,5,,XO,1220,531886,0,8427,1,X,10,2024
1,KS,21,5,,XS,1220,191256,0,1951,1,X,10,2024
1,KS,21,5,MX,,2010,521595,0,0,1,0,10,2024
1,KS,21,5,QT,,2010,552678,0,0,1,0,10,2024
1,KS,22,6,,XC,1220,7001657,0,459229,1,X,10,2024
1,KS,22,6,JA,,2010,458906,0,0,1,0,10,2024
1,KS,23,5,,XA,1220,328593,0,11919,1,X,10,2024
1,KS,23,5,,XB,1220,97453,0,964,1,X,10,2024
1,KS,23,5,,XC,1220,111341,0,1886,1,X,10,2024
1,KS,23,5,,XM,1220,741261,0,8845,1,X,10,2024
1,KS,23,5,,XO,1220,5008020,0,56998,1,X,10,2024
1,KS,23,5,,XS,1220,160677,0,1712,1,X,10,2024
1,KS,23,5,DF,,2010,2435026,0,0,1,0,10,2024
1,KS,23,6,AG,,2010,9890882,0,0,1,0,10,2024
1,KS,23,6,BC,,2010,126577,0,0,1,0,10,2024
1,KS,23,6,SI,,2010,44854,0,0,1,0,10,2024
1,KS,25,5,,XA,1220,9596,0,456,1,X,10,2024
1,KS,25,5,,XB,1220,5272,0,103,1,X,10,2024
1,KS,25,5,,XM,1220,148673,0,2432,1,X,10,2024
1,KS,25,5,,XO,1220,43159,0,1124,1,X,10,2024
1,KS,25,5,,XS,1220,53056,0,1560,1,X,10,2024
1,KS,25,5,JA,,2010,45472,0,0,1,0,10,2024
1,KS,25,5,MO,,2010,80561,0,0,1,0,10,2024
1,KS,27,5,,XC,1220,46384,0,669,1,X,10,2024
1,KS,27,5,,XM,1220,164460,0,2815,1,X,10,2024
1,KS,27,5,,XO,1220,905527,0,39088,1,X,10,2024
1,KS,27,5,,XQ,1220,61548,0,1103,1,X,10,2024
1,KS,27,5,,XS,1220,68052,0,671,1,X,10,2024
1,KS,27,5,CO,,2010,36827,0,0,1,0,10,2024
1,KS,27,5,MX,,2010,126079,0,0,1,0,10,2024
1,KS,27,5,MX,,2010,14914,0,0,1,1,10,2024
1,KS,27,5,NL,,2010,1679073,0,0,1,0,10,2024
1,KS,27,5,QT,,2010,92589,0,0,1,0,10,2024
1,KS,27,5,TM,,2010,376195,0,0,1,0,10,2024
1,KS,27,6,,XA,1220,420375,0,25021,1,X,10,2024
1,KS,27,6,,XC,1220,17382,0,1700,1,X,10,2024
1,KS,27,6,NL,,2010,69283,0,0,1,0,10,2024
1,KS,28,5,,XA,1220,13916,0,2081,1,X,10,2024
1,KS,28,5,,XM,1220,36352,0,1926,1,X,10,2024
1,KS,28,5,,XO,1220,1660335,0,2111,1,X,10,2024
1,KS,28,5,,XQ,1220,3504,0,23,1,X,10,2024
1,KS,28,5,,XS,1220,100611,0,8575,1,X,10,2024
1,KS,28,5,BC,,2010,1716376,0,0,1,0,10,2024
1,KS,28,5,DF,,2010,901956,0,0,1,1,10,2024
1,KS,28,5,NL,,2010,268232,0,0,1,0,10,2024
1,KS,28,5,SL,,2010,319758,0,0,1,0,10,2024
1,KS,28,5,SO,,2010,22510,0,0,1,0,10,2024
1,KS,28,6,,XB,1220,70023,0,6542,1,X,10,2024
1,KS,28,6,,XM,1220,1333903,0,90356,1,X,10,2024
1,KS,28,6,,XO,1220,26568,0,521,1,X,10,2024
1,KS,28,6,,XS,1220,14895,0,292,1,X,10,2024
1,KS,28,6,BC,,2010,2501882,0,0,1,0,10,2024
1,KS,28,6,GT,,2010,611503,0,0,1,0,10,2024
1,KS,28,6,MX,,2010,1998191,0,0,1,0,10,2024
1,KS,28,6,MX,,2010,1443945,0,0,1,1,10,2024
1,KS,28,6,QT,,2010,1527464,0,0,1,0,10,2024
1,KS,28,6,SI,,2010,35315,0,0,1,0,10,2024
1,KS,28,6,SL,,2010,1089218,0,0,1,0,10,2024
1,KS,28,6,SO,,2010,72843,0,0,1,0,10,2024
1,KS,29,5,,XC,1220,65239,0,1609,1,X,10,2024
1,KS,29,5,,XM,1220,3273,0,18,1,X,10,2024
1,KS,29,5,,XO,1220,3112738,0,28549,1,X,10,2024
1,KS,29,5,,XQ,1220,9888,0,64,1,X,10,2024
1,KS,29,5,,XS,1220,265489,0,5701,1,X,10,2024
1,KS,29,5,DF,,2010,178345,0,0,1,0,10,2024
1,KS,29,5,MX,,2010,18994,0,0,1,0,10,2024
1,KS,29,5,MX,,2010,24171,0,0,2,0,10,2024
1,KS,29,5,NL,,2010,454201,0,0,1,0,10,2024
1,KS,29,6,,XA,1220,400388,0,7847,1,X,10,2024
1,KS,29,6,,XM,1220,225005,0,4409,1,X,10,2024
1,KS,29,6,,XS,1220,490226,0,9604,1,X,10,2024
1,KS,29,6,HG,,2010,93792,0,0,1,0,10,2024
1,KS,29,6,NL,,2010,1774253,0,0,1,0,10,2024
1,KS,30,3,,XA,1220,65244,561,1228,1,X,10,2024
1,KS,30,3,,XM,1220,2777,5,71,1,X,10,2024
1,KS,30,3,,XO,1220,21277,167,424,1,X,10,2024
1,KS,30,3,,XQ,1220,11511,29,225,1,X,10,2024
1,KS,30,3,XX,,2010,674042,1634,0,1,0,10,2024
1,KS,30,5,,XO,1220,1299313,0,14028,1,X,10,2024
1,KS,30,5,,XO,1220,112974,0,1266,2,X,10,2024
1,KS,30,5,,XQ,1220,4680,0,91,1,X,10,2024
1,KS,30,5,,XS,1220,6124,0,479,1,X,10,2024
1,KS,30,5,HG,,2010,200690,0,0,1,1,10,2024
1,KS,30,5,MX,,2010,21675,0,0,1,0,10,2024
1,KS,31,5,BC,,2010,10890,0,0,1,0,10,2024
1,KS,31,6,,XM,1220,951278,0,42524,2,X,10,2024
1,KS,31,6,,XO,1220,66818,0,1528,1,X,10,2024
1,KS,31,6,,XS,1220,287762,0,12864,2,X,10,2024
1,KS,31,6,MX,,2010,67350,0,0,1,0,10,2024
1,KS,32,3,,XC,1220,3537,57,165,1,X,10,2024
1,KS,32,3,,XO,1220,2629,1,130,1,X,10,2024
1,KS,32,3,XX,,2010,4890,96,0,1,0,10,2024
1,KS,32,5,,XC,1220,8006,0,72,1,X,10,2024
1,KS,32,5,,XM,1220,85143,0,1654,1,X,10,2024
1,KS,32,5,,XO,1220,569363,0,10894,1,X,10,2024
1,KS,32,5,,XO,1220,21788,0,568,2,X,10,2024
1,KS,32,5,BC,,2010,5316,0,0,1,0,10,2024
1,KS,32,5,BC,,2010,7088,0,0,2,0,10,2024
1,KS,32,5,CH,,2010,254234,0,0,1,0,10,2024
1,KS,32,5,MX,,2010,10378,0,0,1,0,10,2024
1,KS,32,5,OT,,2010,13092,0,0,1,0,10,2024
1,KS,32,5,QT,,2010,138208,0,0,1,0,10,2024
1,KS,33,3,,XC,1220,3730,36,71,1,X,10,2024
1,KS,33,5,,XM,1220,2651,0,13,1,X,10,2024
1,KS,33,5,,XO,1220,7437,0,221,1,X,10,2024
1,KS,33,5,,XQ,1220,6038,0,47,1,X,10,2024
1,KS,33,5,,XS,1220,5476,0,103,1,X,10,2024
1,KS,33,5,JA,,2010,22032,0,0,1,0,10,2024
1,KS,34,5,,XA,1220,1199029,0,17136,1,X,10,2024
1,KS,34,5,,XB,1220,4241,0,500,1,X,10,2024
1,KS,34,5,,XM,1220,402702,0,7281,1,X,10,2024
1,KS,34,5,,XO,1220,465610,0,14888,1,X,10,2024
1,KS,34,5,,XO,1220,6338,0,396,2,X,10,2024
1,KS,34,5,,XQ,1220,5104,0,51,1,X,10,2024
1,KS,34,5,,XS,1220,3276833,0,47819,1,X,10,2024
1,KS,34,5,CH,,2010,6555,0,0,1,0,10,2024
1,KS,34,5,MX,,2010,470665,0,0,1,0,10,2024
1,KS,34,5,MX,,2010,24019,0,0,2,0,10,2024
1,KS,34,5,NL,,2010,19357,0,0,1,0,10,2024
1,KS,35,3,,XC,1220,80056,6,144,1,X,10,2024
1,KS,35,5,,XC,1220,60814,0,2894,1,X,10,2024
1,KS,35,5,,XM,1220,32459,0,216,1,X,10,2024
1,KS,35,5,,XM,1220,3175,0,157,2,X,10,2024
1,KS,35,5,,XO,1220,201204,0,8330,1,X,10,2024
1,KS,35,5,,XO,1220,3622,0,71,2,X,10,2024
1,KS,35,5,GT,,2010,81320,0,0,1,0,10,2024
1,KS,35,5,MX,,2010,248902,0,0,1,0,10,2024
1,KS,35,5,NL,,2010,15555,0,0,1,0,10,2024
1,KS,36,5,,XM,1220,10852,0,215,1,X,10,2024
1,KS,36,5,,XM,1220,42788,0,649,2,X,10,2024
1,KS,36,5,,XO,1220,27900,0,442,2,X,10,2024
1,KS,38,3,,XO,1220,8630,70,74,1,X,10,2024
1,KS,38,3,,XO,1220,21759,9,105,2,X,10,2024
1,KS,38,3,,XQ,1220,6508,13,144,1,X,10,2024
1,KS,38,3,XX,,2010,12460,11,0,1,0,10,2024
1,KS,38,5,,XM,1220,53081,0,217,1,X,10,2024
1,KS,38,5,,XO,1220,515834,0,9239,1,X,10,2024
1,KS,38,5,,XO,1220,13100,0,1581,2,X,10,2024
1,KS,38,5,,XQ,1220,25071,0,161,1,X,10,2024
1,KS,38,5,CH,,2010,6875,0,0,1,0,10,2024
1,KS,38,5,DF,,2010,31926,0,0,1,0,10,2024
1,KS,38,5,GT,,2010,9930,0,0,1,0,10,2024
1,KS,38,5,MX,,2010,887916,0,0,1,0,10,2024
1,KS,38,5,NL,,2010,108811,0,0,1,0,10,2024
1,KS,38,5,QT,,2010,1485388,0,0,1,0,10,2024
1,KS,39,3,,XA,1220,3039,20,21,2,X,10,2024
1,KS,39,3,,XC,1220,2799,83,95,1,X,10,2024
1,KS,39,3,,XM,1220,7217,47,108,1,X,10,2024
1,KS,39,3,,XO,1220,3623,163,72,1,X,10,2024
1,KS,39,3,,XQ,1220,111598,4492,181,1,X,10,2024
1,KS,39,3,XX,,2010,38428,403,0,1,0,10,2024
1,KS,39,3,XX,,2010,4103,2,0,2,0,10,2024
1,KS,39,5,,XA,1220,604713,0,10912,1,X,10,2024
1,KS,39,5,,XB,1220,71725,0,992,1,X,10,2024
1,KS,39,5,,XC,1220,288400,0,17920,1,X,10,2024
1,KS,39,5,,XM,1220,1134404,0,53592,1,X,10,2024
1,KS,39,5,,XM,1220,2965,0,141,2,X,10,2024
1,KS,39,5,,XO,1220,3548083,0,110249,1,X,10,2024
1,KS,39,5,,XO,1220,135103,0,10162,2,X,10,2024
1,KS,39,5,,XQ,1220,10060,0,196,1,X,10,2024
1,KS,39,5,,XS,1220,831451,0,15949,1,X,10,2024
1,KS,39,5,,XS,1220,21346,0,768,2,X,10,2024
1,KS,39,5,BC,,2010,100112,0,0,1,0,10,2024
1,KS,39,5,CH,,2010,357523,0,0,1,0,10,2024
1,KS,39,5,CH,,2010,118218,0,0,2,0,10,2024
1,KS,39,5,CO,,2010,105562,0,0,1,0,10,2024
1,KS,39,5,DF,,2010,280545,0,0,1,0,10,2024
1,KS,39,5,GT,,2010,182278,0,0,1,0,10,2024
1,KS,39,5,JA,,2010,892390,0,0,1,0,10,2024
1,KS,39,5,JA,,2010,4916,0,0,2,0,10,2024
1,KS,39,5,MX,,2010,140682,0,0,1,0,10,2024
1,KS,39,5,MX,,2010,19858,0,0,2,0,10,2024
1,KS,39,5,NL,,2010,3088769,0,0,1,0,10,2024
1,KS,39,5,NL,,2010,8340,0,0,1,1,10,2024
1,KS,39,5,OT,,2010,25756,0,0,1,0,10,2024
1,KS,39,5,OT,,2010,3823,0,0,2,0,10,2024
1,KS,39,5,PU,,2010,14692,0,0,1,0,10,2024
1,KS,39,5,QT,,2010,4912,0,0,1,0,10,2024
1,KS,39,5,SL,,2010,398518,0,0,1,0,10,2024
1,KS,39,6,MX,,2010,549483,0,0,1,0,10,2024
1,KS,39,6,QT,,2010,303424,0,0,1,1,10,2024
1,KS,40,3,,XA,1220,21718,213,1618,1,X,10,2024
1,KS,40,3,,XC,1220,13000,453,194,1,X,10,2024
1,KS,40,3,,XM,1220,17649,366,264,1,X,10,2024
1,KS,40,3,,XO,1220,21356,957,325,1,X,10,2024
1,KS,40,3,XX,,2010,18789,38,0,2,0,10,2024
1,KS,40,5,,XA,1220,43281,0,845,1,X,10,2024
1,KS,40,5,,XC,1220,24516,0,497,1,X,10,2024
1,KS,40,5,,XC,1220,12128,0,207,2,X,10,2024
1,KS,40,5,,XM,1220,1685361,0,24885,1,X,10,2024
1,KS,40,5,,XM,1220,141592,0,2177,2,X,10,2024
1,KS,40,5,,XO,1220,2103578,0,31412,1,X,10,2024
1,KS,40,5,,XO,1220,1243014,0,19133,2,X,10,2024
1,KS,40,5,,XS,1220,1608065,0,21965,1,X,10,2024
1,KS,40,5,,XS,1220,240207,0,3058,2,X,10,2024
1,KS,40,5,AG,,2010,2645,0,0,2,0,10,2024
1,KS,40,5,CH,,2010,81872,0,0,1,0,10,2024
1,KS,40,5,GT,,2010,3004,0,0,2,0,10,2024
1,KS,40,5,MX,,2010,23684,0,0,1,0,10,2024
1,KS,40,5,MX,,2010,35443,0,0,2,0,10,2024
1,KS,40,5,NL,,2010,51466,0,0,1,0,10,2024
1,KS,40,5,NL,,2010,10976,0,0,2,0,10,2024
1,KS,40,5,SL,,2010,18914,0,0,1,0,10,2024
1,KS,40,5,SO,,2010,25820,0,0,1,0,10,2024
1,KS,40,5,TM,,2010,3452,0,0,1,0,10,2024
1,KS,41,5,GT,,2010,928328,0,0,1,0,10,2024
1,KS,42,5,,XC,1220,2753,0,21,2,X,10,2024
1,KS,42,5,,XO,1220,5116,0,25,1,X,10,2024
1,KS,42,5,,XO,1220,16336,0,132,2,X,10,2024
1,KS,42,5,,XS,1220,3860,0,117,1,X,10,2024
1,KS,42,5,DF,,2010,3551795,0,0,1,0,10,2024
1,KS,42,5,MX,,2010,299837,0,0,1,0,10,2024
1,KS,44,5,,XC,1220,32746,0,10,1,X,10,2024
1,KS,44,5,,XS,1220,11449,0,223,1,X,10,2024
1,KS,44,5,CO,,2010,90495,0,0,1,0,10,2024
1,KS,44,5,NL,,2010,118491,0,0,1,0,10,2024
1,KS,46,5,,XS,1220,21739,0,745,1,X,10,2024
1,KS,47,5,MX,,2010,18942,0,0,1,0,10,2024
1,KS,47,6,DF,,2010,32759,0,0,1,0,10,2024
1,KS,47,6,MX,,2010,16154,0,0,1,0,10,2024
1,KS,48,3,,XO,1220,3605,500,72,1,X,10,2024
1,KS,48,3,,XQ,1220,3514,140,59,1,X,10,2024
1,KS,48,5,,XB,1220,4169,0,81,1,X,10,2024
1,KS,48,5,,XC,1220,4867,0,457,1,X,10,2024
1,KS,48,5,,XO,1220,472934,0,24793,1,X,10,2024
1,KS,48,5,CH,,2010,31327,0,0,1,0,10,2024
1,KS,48,5,CH,,2010,15070,0,0,2,0,10,2024
1,KS,48,5,MX,,2010,176309,0,0,1,0,10,2024
1,KS,48,5,NL,,2010,113774,0,0,1,0,10,2024
1,KS,48,5,NL,,2010,70008,0,0,2,0,10,2024
1,KS,48,6,,XM,1220,54475,0,2594,1,X,10,2024
1,KS,48,6,,XO,1220,106413,0,5066,1,X,10,2024
1,KS,49,3,,XC,1220,7119,97,139,1,X,10,2024
1,KS,49,3,,XM,1220,7273,42,144,1,X,10,2024
1,KS,49,3,,XO,1220,59310,539,1025,1,X,10,2024
1,KS,49,3,,XQ,1220,3778,49,71,1,X,10,2024
1,KS,49,5,,XM,1220,3727,0,469,1,X,10,2024
1,KS,49,5,,XO,1220,111162,0,1811,1,X,10,2024
1,KS,49,5,,XO,1220,36411,0,392,2,X,10,2024
1,KS,49,5,,XQ,1220,2788,0,1,1,X,10,2024
1,KS,49,5,DF,,2010,2897,0,0,1,0,10,2024
1,KS,49,5,OT,,2010,10614,0,0,1,0,10,2024
1,KS,52,3,,XQ,1220,2818,392,134,1,X,10,2024
1,KS,54,5,OT,,2010,489385,0,0,1,0,10,2024
1,KS,55,5,,XA,1220,5307,0,252,1,X,10,2024
1,KS,55,5,,XC,1220,9105,0,656,1,X,10,2024
1,KS,55,5,,XM,1220,36679,0,2642,1,X,10,2024
1,KS,55,5,,XO,1220,239322,0,13397,1,X,10,2024
1,KS,55,5,,XS,1220,65666,0,3269,1,X,10,2024
1,KS,56,5,,XB,1220,4066,0,152,1,X,10,2024
1,KS,56,5,,XO,1220,33904,0,971,1,X,10,2024
1,KS,56,5,,XO,1220,5795,0,115,2,X,10,2024
